x2-x1,corr
1,0.6811147008111709
2,0.5104911883095024
3,0.3259081364156598
4,0.29647057067846183
5,0.2000117271268874
6,0.1973935939646139
7,0.14523666650506256
8,0.1495551495509003
9,0.10893719817229781
10,0.12625624815237696
11,0.11382453827988229
12,0.0986210048800413
13,0.08942696414543291
14,0.07834377503266941
15,0.07161548447540621
16,0.06321330071828388
17,0.058239154277238345
18,0.051839344852663116
19,0.048134313956979785
20,0.043463257752882574
21,0.04079557614853612
22,0.0373512614949917
23,0.035377013715317915
24,0.03263618600842429
25,0.031104817191518686
26,0.02892148204399158
27,0.027952817324973532
28,0.026375714030407164
29,0.025857334972087163
30,0.024767746640491795
31,0.024745203029069407
32,0.024054744011799915
